,City,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
1572,Ahmedabad,22-04-2019,92.59,35.37,92.43,71.48,35.37,72.51,63.21,4.18,32.45,7.07,778.0,Severe
1573,Ahmedabad,23-04-2019,84.47,27.88,85.23,63.88,27.88,70.3,59.98,4.21,32.42,7.08,730.0,Severe
1574,Ahmedabad,24-04-2019,76.98,9.49,43.57,28.34,9.49,51.35,40.16,4.31,32.51,7.17,608.0,Severe
1575,Ahmedabad,25-04-2019,0.0,16.31,43.57,23.767924949514356,0.10327525733050757,46.71870737606716,42.69042686292393,4.331405225810359,32.524964919552474,7.194522230495987,677.9039552181507,
1576,Ahmedabad,26-04-2019,0.0,16.31,43.57,54.419688262717806,6.225317894683692,56.560274166212906,67.23918784249993,4.261533262687513,32.45215325741532,7.143382020214085,1008.501749683772,
1577,Ahmedabad,27-04-2019,84.95,38.54,63.41,79.01,38.54,54.58,69.89,4.19,32.44,7.12,1323.3486693075076,
1578,Ahmedabad,28-04-2019,91.99,75.71,46.84,82.03,75.71,42.2,51.25,4.14,32.49,7.13,1346.0,Severe
1579,Ahmedabad,29-04-2019,110.7,11.92,49.22,32.91,11.92,49.14,57.93,4.15,32.46,7.1,1015.0,Severe
1580,Ahmedabad,30-04-2019,132.76,9.13,65.49,38.76,9.13,55.8,78.36,4.16,32.36,7.03,255.0,Poor
1581,Ahmedabad,01-05-2019,113.47,23.43,70.08,51.67,23.43,83.88,49.54,4.15,32.44,7.07,518.0,Severe
1582,Ahmedabad,02-05-2019,101.68,24.04,76.61,55.31,24.04,106.65,64.47,4.14,32.48,7.02,604.0,Severe
1583,Ahmedabad,03-05-2019,86.07,13.77,62.42,40.29,13.77,96.27,41.5,4.19,32.43,7.13,315.0,Very Poor
1584,Ahmedabad,04-05-2019,72.58,14.52,54.32,37.33,14.52,77.82,2.97,4.21,32.49,7.08,326.0,Very Poor
1585,Ahmedabad,05-05-2019,81.79,19.4,58.23,42.89,19.4,136.27,3.02,4.15,32.45,7.11,449.0,Severe
1586,Ahmedabad,06-05-2019,72.54,23.99,74.87,54.42,23.99,98.42,3.11,4.19,32.45,7.06,455.0,Severe
1587,Ahmedabad,07-05-2019,58.71,12.69,70.34,31.99,12.69,66.1,2.16,4.18,32.32,7.06,398.0,Very Poor
1588,Ahmedabad,08-05-2019,72.51,15.56,57.84,39.83,15.56,88.54,3.12,4.19,32.52,7.11,346.0,Very Poor
1589,Ahmedabad,09-05-2019,43.83,11.8,43.77,17.0,11.8,46.28,3.13,4.09,32.35,6.94,291.0,Poor
1590,Ahmedabad,10-05-2019,15.52,16.31,43.77,0.0,9.497917524561068,1.31,7.97111640928952,3.78,28.55,6.81,249.02935811185063,
1591,Ahmedabad,11-05-2019,0.0,16.31,43.77,0.0,10.818664960918642,-14.48519232523774,18.728319109572453,0.0,0.0,0.0,223.3440893710728,
1592,Ahmedabad,12-05-2019,0.0,16.31,43.77,0.0,14.991926839441911,1.9140749149918541,33.87455030259353,0.0,0.0,0.0,213.94419377766664,
1593,Ahmedabad,13-05-2019,0.0,16.31,43.77,0.0,17.39581034234597,44.50380469772552,44.24746319882114,0.0,0.0,0.0,220.55669956700115,
1594,Ahmedabad,14-05-2019,46.04,17.26,130.23,49.54,17.26,107.28,48.32,8.89,52.6,8.78,242.90863497444565,
1595,Ahmedabad,15-05-2019,37.55,15.08,85.12,58.72,15.08,163.01,48.23,16.44,85.54,14.19,281.0,Poor
1596,Ahmedabad,16-05-2019,33.97,14.67,79.71,55.61,14.67,91.26,51.86,15.55,83.89,13.15,330.0,Very Poor
1597,Ahmedabad,17-05-2019,35.48,18.02,77.61,58.41,18.02,98.35,38.99,15.88,83.83,13.34,356.0,Very Poor
1598,Ahmedabad,18-05-2019,34.11,13.27,75.23,51.83,13.27,88.66,42.22,15.93,82.73,13.44,359.0,Very Poor
1599,Ahmedabad,19-05-2019,33.69,34.56,68.9,69.77,34.56,80.9,36.95,15.53,84.17,13.19,547.0,Severe
1600,Ahmedabad,20-05-2019,42.31,17.47,81.84,59.84,17.47,89.57,46.68,15.98,83.87,13.6,813.0,Severe
1601,Ahmedabad,21-05-2019,24.6,11.03,81.24,52.21,11.03,80.74,46.65,15.31,82.95,11.66,321.0,Very Poor
1602,Ahmedabad,22-05-2019,27.93,11.44,76.75,50.49,11.44,86.48,54.34,15.6,84.17,13.6,270.0,Poor
1603,Ahmedabad,23-05-2019,41.39,14.29,89.1,59.76,14.29,105.96,49.7,16.33,83.95,13.48,323.0,Very Poor
1604,Ahmedabad,24-05-2019,46.79,14.31,93.27,61.82,14.31,131.04,56.31,15.21,82.4,11.95,344.0,Very Poor
1605,Ahmedabad,25-05-2019,51.63,17.96,89.18,63.98,17.96,134.22,49.62,15.72,83.2,13.93,404.0,Severe
1606,Ahmedabad,26-05-2019,63.15,28.03,100.08,80.78,28.03,122.43,50.32,17.05,84.59,13.16,558.0,Severe
1607,Ahmedabad,27-05-2019,57.47,21.39,112.68,79.36,21.39,143.3,52.19,16.47,84.11,13.58,435.0,Severe
1608,Ahmedabad,28-05-2019,50.27,21.02,103.05,74.24,21.02,118.55,49.86,16.92,85.28,14.2,440.0,Severe
1609,Ahmedabad,29-05-2019,42.02,16.43,71.51,53.58,16.43,82.75,52.44,16.99,85.25,13.8,374.0,Very Poor
1610,Ahmedabad,30-05-2019,48.74,19.89,91.02,67.08,19.89,138.12,52.86,17.04,83.72,13.55,515.0,Severe
1611,Ahmedabad,31-05-2019,46.51,16.75,85.37,60.74,16.75,145.55,44.53,15.68,84.55,13.67,360.0,Very Poor
1612,Ahmedabad,01-06-2019,48.1,23.83,70.71,61.67,23.83,142.52,40.22,15.5,84.08,12.18,467.0,Severe
1613,Ahmedabad,02-06-2019,41.38,21.8,70.35,59.18,21.8,134.76,41.5,15.9,83.78,14.01,402.0,Severe
1614,Ahmedabad,03-06-2019,46.46,22.33,74.31,61.71,22.33,137.83,47.63,14.5,81.45,10.98,419.0,Severe
1615,Ahmedabad,04-06-2019,39.68,20.89,77.12,61.44,20.89,139.31,71.62,12.58,79.02,7.46,408.0,Severe
1616,Ahmedabad,05-06-2019,38.27,18.87,61.74,51.63,18.87,112.15,82.73,115.14,371.65,55.99225369344483,402.0,Severe
1617,Ahmedabad,06-06-2019,35.06,12.63,68.94,48.03,12.63,101.14,75.71,26.24,85.15,94.48,303.0,Very Poor
1618,Ahmedabad,07-06-2019,30.07,15.49,122.88,78.85,15.49,31.67,70.29,-11.063403873092582,1.5275245217579396,51.98617357199544,354.0,Very Poor
1619,Ahmedabad,08-06-2019,48.74,16.38,154.42,94.0,16.38,58.6,73.95,7.29,80.04,2.05,358.0,Very Poor
1620,Ahmedabad,09-06-2019,35.3,15.2,146.65,88.87,15.2,127.62,81.55,29.46,141.33,14.86,324.0,Very Poor
1621,Ahmedabad,10-06-2019,34.31,16.31,127.02,80.56,16.31,121.46,80.39,26.9,256.09,56.49,360.0,Very Poor
1622,Ahmedabad,11-06-2019,33.97,15.38,135.26,83.52,15.38,100.23,90.29,7.91,123.47,49.93,348.0,Very Poor
1623,Ahmedabad,12-06-2019,41.08,12.8,140.5,83.14,12.8,91.23,85.2,6.3,87.51,33.1,333.0,Very Poor
1624,Ahmedabad,13-06-2019,25.56,13.75,120.8,74.61,13.75,58.37,88.79,6.3,80.04,1.48,321.0,Very Poor
1625,Ahmedabad,14-06-2019,26.75,14.4,112.66,71.38,14.4,60.94,77.88,6.3,80.04,1.48,338.0,Very Poor
1626,Ahmedabad,15-06-2019,32.71,18.89,116.69,78.46,18.89,48.67,53.57,6.3,80.04,1.48,369.0,Very Poor
1627,Ahmedabad,16-06-2019,32.79,25.17,103.69,79.28,25.17,30.37,30.45,6.3,80.04,1.48,397.0,Very Poor
1628,Ahmedabad,17-06-2019,28.02,25.92,115.78,86.11,25.92,42.55,21.04,6.3,80.04,1.48,414.0,Severe
1629,Ahmedabad,18-06-2019,26.92,22.25,130.64,89.1,22.25,25.9,24.37,6.3,80.04,1.48,363.0,Very Poor
1630,Ahmedabad,19-06-2019,69.38,19.2,145.75,92.99,19.2,37.85,7.21,6.3,80.04,1.48,371.0,Very Poor
1631,Ahmedabad,20-06-2019,42.08,30.2,155.72,113.35,30.2,33.25,41.97,6.3,80.04,1.48,565.0,Severe
1632,Ahmedabad,21-06-2019,35.67,18.86,147.44,93.61,18.86,25.28,74.84,6.3,80.04,1.48,348.0,Very Poor
1633,Ahmedabad,22-06-2019,63.09,12.65,163.54,110.17,12.65,26.31,113.94,6.3,80.04,1.48,184.0,Moderate
1634,Ahmedabad,23-06-2019,46.13,14.35,146.55,87.86,14.35,39.92,108.07,6.3,80.04,1.48,328.0,Very Poor
1635,Ahmedabad,24-06-2019,57.49,21.05,277.31,162.63,21.05,37.43,101.47,6.3,80.04,1.48,440.0,Severe
1636,Ahmedabad,25-06-2019,49.23,19.38,174.15,107.05,19.38,20.97,90.33,6.3,80.04,1.48,411.0,Severe
1637,Ahmedabad,26-06-2019,70.03,24.95,213.58,136.58,24.95,28.94,52.14,6.3,80.04,1.48,469.0,Severe
1638,Ahmedabad,27-06-2019,60.03,25.55,176.24,117.3,25.55,35.87,52.95,6.3,80.04,1.48,436.0,Severe
1639,Ahmedabad,28-06-2019,49.43,29.88,164.64,114.39,29.88,44.06,31.31,6.3,80.04,1.48,517.0,Severe
1640,Ahmedabad,29-06-2019,59.63,41.59,184.07,141.36,41.59,38.49,21.31,6.3,80.04,1.48,640.0,Severe
1641,Ahmedabad,30-06-2019,53.13,29.06,107.86,84.37,29.06,30.43,43.43,6.23,79.21,1.46,465.0,Severe
1642,Ahmedabad,01-07-2019,43.22,28.45,168.15,117.79,28.45,40.42,69.91,6.23,79.21,1.46,486.0,Severe
1643,Ahmedabad,02-07-2019,44.75,24.72,119.51,88.78,24.72,48.21,58.82,6.3,80.04,1.48,446.0,Severe
1644,Ahmedabad,03-07-2019,44.27,24.13,118.73,95.73,24.13,47.13,49.16,6.3,80.04,1.48,426.0,Severe
1645,Ahmedabad,04-07-2019,47.77,39.11,144.03,114.85,39.11,44.8,21.77,6.3,80.04,1.48,534.0,Severe
1646,Ahmedabad,05-07-2019,47.88,37.12,106.12,94.1,37.12,35.22,23.22,6.3,80.04,1.48,610.0,Severe
1647,Ahmedabad,06-07-2019,47.71,34.67,171.04,122.97,34.67,40.63,21.04,6.3,80.04,1.48,491.0,Severe
1648,Ahmedabad,07-07-2019,34.72,26.15,148.91,102.6,26.15,32.86,50.85,6.3,80.04,1.48,451.0,Severe
1649,Ahmedabad,08-07-2019,37.99,35.85,113.12,96.06,35.85,32.57,27.37,6.3,80.04,1.48,509.0,Severe
1650,Ahmedabad,09-07-2019,41.69,36.14,137.36,108.22,36.14,30.42,27.49,6.3,80.04,1.48,491.0,Severe
1651,Ahmedabad,10-07-2019,45.31,40.51,157.22,122.89,40.51,31.64,33.43,6.3,80.04,1.48,524.0,Severe
1652,Ahmedabad,11-07-2019,43.48,37.34,103.67,93.15,37.34,91.4,30.35,6.3,80.04,1.48,575.0,Severe
1653,Ahmedabad,12-07-2019,41.97,30.92,107.17,87.53,30.92,96.35,34.38,6.3,80.04,1.48,490.0,Severe
1654,Ahmedabad,13-07-2019,38.49,36.22,117.03,98.39,36.22,103.19,33.11,6.3,80.04,1.48,503.0,Severe
1655,Ahmedabad,14-07-2019,41.7,24.82,102.72,78.41,24.82,102.03,49.25,6.3,80.04,1.48,469.0,Severe
1656,Ahmedabad,15-07-2019,42.43,32.1,114.44,92.42,32.1,142.27,38.2,6.3,80.04,1.48,455.0,Severe
1657,Ahmedabad,16-07-2019,38.99,31.97,103.79,87.09,31.97,156.48,32.57,6.3,80.04,1.48,488.0,Severe
1658,Ahmedabad,17-07-2019,34.92,30.5,110.39,88.63,30.5,116.97,37.07,6.3,80.04,1.48,513.0,Severe
1659,Ahmedabad,18-07-2019,32.7,26.0,103.72,80.25,26.0,132.41,45.92,6.3,80.04,1.48,466.0,Severe
1660,Ahmedabad,19-07-2019,44.65,25.34,135.12,94.8,25.34,104.15,58.38,6.3,80.04,1.48,429.0,Severe
1661,Ahmedabad,20-07-2019,51.63,27.48,156.06,107.47,27.48,109.13,52.03,6.3,80.04,1.48,459.0,Severe
1662,Ahmedabad,21-07-2019,48.67,17.33,152.96,94.37,17.33,92.83,76.38,6.3,80.04,1.48,385.0,Very Poor
1663,Ahmedabad,22-07-2019,37.73,13.1,115.28,71.17,13.1,53.67,113.3,6.3,80.04,1.48,309.0,Very Poor
1664,Ahmedabad,23-07-2019,73.98,17.81,168.45,107.32,17.81,35.04,70.3,6.3,80.04,1.48,587.0,Severe
1665,Ahmedabad,24-07-2019,52.55,27.02,99.11,79.15,27.02,46.88,57.81,6.3,80.04,1.48,482.0,Severe
1666,Ahmedabad,25-07-2019,48.26,35.25,157.23,116.89,35.25,50.5,29.11,6.3,80.04,1.48,502.0,Severe
1667,Ahmedabad,26-07-2019,46.8,34.26,32.44,54.89,34.26,57.06,42.64,6.3,80.04,1.48,469.0,Severe
1668,Ahmedabad,27-07-2019,39.43,26.55,43.0,50.78,26.55,94.84,52.09,6.23,79.17,1.46,413.0,Severe
1669,Ahmedabad,28-07-2019,47.55,32.36,30.99,49.24,32.36,83.52,47.92,6.17,78.37,1.45,478.0,Severe
1670,Ahmedabad,29-07-2019,43.84,33.11,42.69,58.58,33.11,70.53,64.25,6.3,80.04,1.48,515.0,Severe
1671,Ahmedabad,30-07-2019,41.45,31.74,30.62,50.01,31.74,63.85,43.27,5.77,71.74,1.7,461.0,Severe
1672,Ahmedabad,31-07-2019,28.8,32.52,50.61,61.74,32.52,53.38,34.57,2.88,24.5,3.39,748.276805116727,
1673,Ahmedabad,01-08-2019,47.31,59.19,23.06,66.37,59.19,50.69,24.93,2.88,24.5,3.39,957.0,Severe
1674,Ahmedabad,02-08-2019,56.72,45.45,45.13,68.12,45.45,52.12,28.08,2.88,24.5,3.39,685.0,Severe
1675,Ahmedabad,03-08-2019,45.43,36.56,30.0,55.58,36.56,41.96,30.53,2.51,28.31,1.94,492.0,Severe
1676,Ahmedabad,04-08-2019,37.7,25.9,37.43,47.63,25.9,39.98,40.88,2.14,32.05,0.52,464.0,Severe
1677,Ahmedabad,05-08-2019,43.43,29.34,33.44,49.72,29.34,44.51,43.28,2.14,32.05,0.52,477.0,Severe
1678,Ahmedabad,06-08-2019,50.53,38.94,57.64,70.29,38.94,39.45,41.18,2.14,32.05,0.52,564.0,Severe
1679,Ahmedabad,07-08-2019,60.09,40.91,30.12,60.02,40.91,40.22,26.52,2.14,32.05,0.52,545.0,Severe
1680,Ahmedabad,08-08-2019,57.61,35.46,47.73,62.52,35.46,39.76,37.96,2.12,31.72,0.51,530.0,Severe
1681,Ahmedabad,09-08-2019,44.1,26.54,72.53,65.64,26.54,42.51,45.15,2.14,32.05,0.52,448.0,Severe
1682,Ahmedabad,10-08-2019,22.26,28.38,41.31,52.51,28.38,45.34,37.92,2.14,32.05,0.52,440.0,Severe
1683,Ahmedabad,11-08-2019,37.97,33.04,39.57,56.91,33.04,39.94,34.34,2.14,32.05,0.52,452.0,Severe
1684,Ahmedabad,12-08-2019,46.3,40.24,47.9,65.63,40.24,41.94,33.06,2.1,31.38,0.51,573.0,Severe
1685,Ahmedabad,13-08-2019,41.77,28.77,49.65,57.0,28.77,37.04,47.71,2.14,32.05,0.52,467.0,Severe
1686,Ahmedabad,14-08-2019,47.52,33.11,36.01,55.0,33.11,40.95,41.86,2.14,32.05,0.52,492.0,Severe
1687,Ahmedabad,15-08-2019,50.55,31.12,52.84,61.24,31.12,39.98,31.08,2.14,32.05,0.52,471.0,Severe
1688,Ahmedabad,16-08-2019,27.6,33.81,48.35,60.52,33.81,42.4,34.06,2.14,32.05,0.52,505.0,Severe
1689,Ahmedabad,17-08-2019,41.4,30.09,41.39,53.51,30.09,40.05,42.78,2.14,32.05,0.52,473.0,Severe
1690,Ahmedabad,18-08-2019,44.46,36.78,73.54,77.37,36.78,37.46,45.93,2.14,32.05,0.52,539.0,Severe
1691,Ahmedabad,19-08-2019,39.88,34.38,60.79,67.29,34.38,26.36,55.36,2.1,31.43,0.51,627.0,Severe
1692,Ahmedabad,20-08-2019,46.58,26.7,53.62,56.13,26.7,45.91,61.08,2.14,32.05,0.52,466.0,Severe
1693,Ahmedabad,21-08-2019,36.44,24.36,60.1,54.16,24.36,40.9,69.33,2.03,30.38,0.49,465.0,Severe
1694,Ahmedabad,22-08-2019,45.37,24.41,64.69,59.39,24.41,43.82,68.52,2.14,32.05,0.52,462.0,Severe
1695,Ahmedabad,23-08-2019,47.67,25.81,53.56,53.89,25.81,51.27,57.64,2.14,32.05,0.52,523.0,Severe
1696,Ahmedabad,24-08-2019,41.31,18.93,55.93,48.86,18.93,37.66,76.75,2.129971672826713,31.897717966554254,0.5172674155525472,385.0,Very Poor
1697,Ahmedabad,25-08-2019,30.82,21.13,57.44,52.11,21.13,39.97,69.77,2.13590298455979,31.98778605030437,0.5188836183264544,360.0,Very Poor
1698,Ahmedabad,26-08-2019,45.77,36.07,56.76,68.79,36.07,55.67,29.03,2.14,32.05,0.52,532.0,Severe
1699,Ahmedabad,27-08-2019,58.51,46.11,36.67,70.31,46.11,44.52,24.36,2.14,32.05,0.52,651.0,Severe
1700,Ahmedabad,28-08-2019,36.1,27.22,46.87,53.9,27.22,40.52,51.74,2.14,32.05,0.52,434.0,Severe
1701,Ahmedabad,29-08-2019,38.5,37.89,47.69,66.19,37.89,63.22,28.61,2.14,32.05,0.52,517.0,Severe
1702,Ahmedabad,30-08-2019,40.53,36.0,43.33,61.43,36.0,49.29,32.49,2.14,32.05,0.52,563.0,Severe
1703,Ahmedabad,31-08-2019,37.05,30.71,48.51,58.68,30.71,46.13,37.33,2.14,32.05,0.52,464.0,Severe
1704,Ahmedabad,01-09-2019,31.28,24.16,47.49,50.72,24.16,47.71,47.56,2.14,32.05,0.52,420.0,Severe
1705,Ahmedabad,02-09-2019,25.64,25.23,52.47,54.36,25.23,48.58,44.0,2.14,32.05,0.52,419.0,Severe
1706,Ahmedabad,03-09-2019,40.18,29.4,49.59,57.71,29.4,50.91,42.54,2.14,32.05,0.52,447.0,Severe
1707,Ahmedabad,04-09-2019,39.16,16.72,62.06,49.34,16.72,48.32,77.97,2.14,32.05,0.52,401.0,Severe
1708,Ahmedabad,05-09-2019,45.55,20.81,82.99,64.08,20.81,50.79,73.91,2.14,32.05,0.52,446.0,Severe
1709,Ahmedabad,06-09-2019,55.43,22.28,81.63,67.29,22.28,50.6,84.1,2.14,32.05,0.52,432.0,Severe
1710,Ahmedabad,07-09-2019,35.05,25.02,54.26,54.98,25.02,48.29,53.43,2.14,32.05,0.52,454.0,Severe
1711,Ahmedabad,08-09-2019,33.15,18.87,48.34,45.05,18.87,44.03,57.52,2.14,32.05,0.52,408.0,Severe
1712,Ahmedabad,09-09-2019,38.7,21.33,61.48,54.01,21.33,53.34,71.99,2.14,32.05,0.52,381.0,Very Poor
1713,Ahmedabad,10-09-2019,45.2,23.33,72.02,63.4,23.33,50.39,39.15,2.14,32.05,0.52,468.0,Severe
1714,Ahmedabad,11-09-2019,59.4,45.92,46.05,74.61,45.92,81.09,33.47,2.17,32.76,0.55,512.6315784326747,
1715,Ahmedabad,12-09-2019,0.0,49.78,39.61,79.26,49.78,52.59,22.98,2.14,32.05,0.52,485.81789260690624,
1716,Ahmedabad,13-09-2019,64.45,51.32,58.92,82.4,51.32,66.72,9.64,2.14,32.05,0.52,490.3452604776848,
1717,Ahmedabad,14-09-2019,59.96,40.14,69.61,82.74,40.14,64.63,13.0,2.14,32.05,0.52,629.0,Severe
1718,Ahmedabad,15-09-2019,66.21,37.54,44.57,56.46,37.54,68.54,20.67,2.14,32.05,0.52,793.0,Severe
1719,Ahmedabad,16-09-2019,38.0,23.87,53.2,52.89,23.87,63.42,26.28,2.14,32.05,0.52,495.0,Severe
1720,Ahmedabad,17-09-2019,44.41,36.34,236.79,156.68,36.34,59.59,32.92,2.14,32.05,0.52,528.0,Severe
1721,Ahmedabad,18-09-2019,50.66,25.45,94.87,76.75,25.45,33.42,34.64,2.14,32.05,0.52,570.0,Severe
1722,Ahmedabad,19-09-2019,73.61,31.7,129.85,99.5,31.7,78.7,31.11,2.93,35.37,2.65,708.0,Severe
1723,Ahmedabad,20-09-2019,27.17,11.26,61.34,42.53,11.26,78.36,42.49,0.66,0.04,0.02,314.0,Very Poor
1724,Ahmedabad,21-09-2019,39.27,17.41,132.09,84.28,17.41,82.79,48.66,-0.4113125270545344,-11.812177242594107,-1.004918185525953,386.0,Very Poor
1725,Ahmedabad,22-09-2019,45.4,13.26,128.45,77.78,13.26,90.46,51.35,0.2722699101376246,6.039386161946224,0.4389615254560416,356.0,Very Poor
1726,Ahmedabad,23-09-2019,59.74,19.33,112.62,76.98,19.33,114.51,43.41,0.96,19.48,1.7,398.0,Very Poor
1727,Ahmedabad,24-09-2019,58.49,18.72,124.86,82.26,18.72,102.52,60.11,1.31,23.57,2.28,476.0,Severe
1728,Ahmedabad,25-09-2019,61.46,23.56,112.12,81.56,23.56,81.76,60.38,1.15,23.41,2.04,572.0,Severe
1729,Ahmedabad,26-09-2019,39.34,18.91,96.73,68.75,18.91,90.49,48.71,1.15,23.37,2.04,427.0,Severe
1730,Ahmedabad,27-09-2019,28.2,18.36,80.73,60.32,18.36,82.95,40.22,1.15,23.37,2.04,466.0,Severe
1731,Ahmedabad,28-09-2019,30.18,24.72,99.02,76.5,24.72,82.66,34.33,1.15,23.37,2.04,438.0,Severe
1732,Ahmedabad,29-09-2019,20.71,14.94,79.1,55.63,14.94,107.18,33.31,1.15,23.37,2.04,432.0,Severe
1733,Ahmedabad,30-09-2019,21.94,11.62,65.04,44.98,11.62,101.99,42.88,1.15,23.37,2.04,322.0,Very Poor
1734,Ahmedabad,01-10-2019,33.66,11.85,92.52,58.64,11.85,137.97,72.52,1.15,23.37,2.04,266.0,Poor
1735,Ahmedabad,02-10-2019,51.11,21.47,118.26,82.17,21.47,129.38,41.28,1.15,23.37,2.04,430.0,Severe
1736,Ahmedabad,03-10-2019,57.08,18.9,98.77,69.73,18.9,99.59,43.21,14.63,27.09,4.1,528.0,Severe
1737,Ahmedabad,04-10-2019,49.88,25.05,101.3,77.98,25.05,120.8,48.48,40.9,27.42,6.04,512.0,Severe
1738,Ahmedabad,05-10-2019,57.65,49.58,168.74,138.85,49.58,153.44,41.05,1.15,23.37,2.04,614.0,Severe
1739,Ahmedabad,06-10-2019,68.62,55.22,132.77,102.54,55.22,158.04,68.56,1.15,23.37,2.04,954.0,Severe
1740,Ahmedabad,07-10-2019,99.81,36.34,162.56,119.48,36.34,146.33,68.81,1.15,23.37,2.04,1217.0,Severe
1741,Ahmedabad,08-10-2019,73.52,45.99,171.17,132.92,45.99,154.99,70.66,1.15,23.37,2.04,659.0,Severe
1742,Ahmedabad,09-10-2019,108.07,82.73,204.06,176.45,82.73,130.56,67.73,1.15,23.37,2.04,1389.0,Severe
1743,Ahmedabad,10-10-2019,117.13,59.24,199.03,144.33,59.24,134.87,62.92,1.15,23.37,2.04,1195.0,Severe
1744,Ahmedabad,11-10-2019,70.26,34.88,211.8,143.1,34.88,139.0,67.9,1.15,23.37,2.04,615.0,Severe
1745,Ahmedabad,12-10-2019,109.48,68.52,245.62,197.94,68.52,178.58,54.14,1.15,23.37,2.04,904.0,Severe
1746,Ahmedabad,13-10-2019,194.36,119.3,207.05,223.66,119.3,186.94325760706067,27.16,1.15,23.37,2.04,1595.0,Severe
1747,Ahmedabad,14-10-2019,98.5,45.18,221.25,160.39,45.18,172.85,69.56,1.15,23.37,2.04,1323.2050697204777,
1748,Ahmedabad,15-10-2019,96.74,57.78,229.45,160.83,57.78,156.5,59.05,1.15,23.37,2.04,919.0,Severe
1749,Ahmedabad,16-10-2019,90.7,51.18,219.01,162.35,51.18,135.76,77.07,1.15,23.37,2.04,1190.0,Severe
1750,Ahmedabad,17-10-2019,100.06,39.85,239.1,160.51,39.85,134.84,59.32,1.15,23.37,2.04,956.0,Severe
1751,Ahmedabad,18-10-2019,109.01,40.53,217.53,148.54,40.53,117.44796710406379,73.44,1.15,23.37,2.04,1124.0,Severe
1752,Ahmedabad,19-10-2019,87.87,6.94,186.56,98.87,6.94,100.46,93.28,1.15,23.37,2.04,318.0,Very Poor
1753,Ahmedabad,20-10-2019,89.05,5.69,159.1,83.99,5.69,105.73,76.58,1.15,23.37,2.04,228.0,Poor
1754,Ahmedabad,21-10-2019,81.62,1.7,121.02,60.92,1.7,117.2,114.49,1.15,23.37,2.04,225.0,Poor
1755,Ahmedabad,22-10-2019,84.9,3.67,108.85,57.21,3.67,113.16,133.14,1.15,23.37,2.04,258.0,Poor
1756,Ahmedabad,23-10-2019,46.84,6.05,114.63,62.81,6.05,118.83,91.42,1.15,23.37,2.04,249.0,Poor
1757,Ahmedabad,24-10-2019,53.59,4.79,152.09,79.64,4.79,119.97,116.38,1.15,23.37,2.04,270.0,Poor
1758,Ahmedabad,25-10-2019,82.74,7.26,186.72,99.36,7.26,133.53,90.23,1.15,23.37,2.04,334.0,Very Poor
1759,Ahmedabad,26-10-2019,62.7,1.41,86.91,43.97,1.41,88.46,162.43,1.15,23.37,2.04,273.0,Poor
1760,Ahmedabad,27-10-2019,57.54,7.32,72.14,43.54,7.32,120.11,103.24,1.15,23.37,2.04,199.0,Moderate
1761,Ahmedabad,28-10-2019,75.12,7.95,68.64,42.55,7.95,106.2,55.96,1.15,23.37,2.04,212.0,Poor
1762,Ahmedabad,29-10-2019,37.74,7.42,62.2,38.81,7.42,110.11,51.34,1.15,23.37,2.04,200.0,Moderate
1763,Ahmedabad,30-10-2019,20.1,16.72,74.41,55.36,16.72,134.66,50.0,1.15,23.37,2.04,305.0,Very Poor
1764,Ahmedabad,31-10-2019,54.57,22.31,115.84,81.95,22.31,129.06,51.69,1.15,23.37,2.04,502.0,Severe
1765,Ahmedabad,01-11-2019,63.17,9.85,112.58,66.15,9.85,136.87,46.54,1.15,23.37,2.04,362.0,Very Poor
1766,Ahmedabad,02-11-2019,42.27,10.87,87.8,55.23,10.87,129.66,39.52,1.15,23.37,2.04,275.0,Poor
1767,Ahmedabad,03-11-2019,33.68,23.59,115.67,83.3,23.59,133.73,36.66,1.44,23.55,1.89,351.0,Very Poor
1768,Ahmedabad,04-11-2019,69.31,28.8,175.04,118.22,28.8,136.74,62.53,2.14,27.52,1.91,636.0,Severe
1769,Ahmedabad,05-11-2019,84.29,17.04,203.26,118.58,17.04,138.03,59.57,2.14,27.52,1.91,346.0,Very Poor
1770,Ahmedabad,06-11-2019,112.08,28.47,192.27,126.26,28.47,120.4,79.31,2.14,27.52,1.91,561.0,Severe
1771,Ahmedabad,07-11-2019,56.86,15.77,156.28,94.22,15.77,163.2,46.86,2.14,27.52,1.91,358.0,Very Poor
1772,Ahmedabad,08-11-2019,64.96,14.87,157.51,93.79,14.87,174.83,27.22,2.14,27.52,1.91,316.0,Very Poor
1773,Ahmedabad,09-11-2019,48.99,14.05,163.7,95.88,14.05,167.13,38.58,2.14,27.52,1.91,358.0,Very Poor
1774,Ahmedabad,10-11-2019,68.07,9.16,155.92,86.5,9.16,168.45,51.38,2.14,27.52,1.91,282.0,Poor
1775,Ahmedabad,11-11-2019,84.08,17.69,208.92,122.08,17.69,169.83503148439536,49.3,2.14,27.52,1.91,289.0,Poor
1776,Ahmedabad,12-11-2019,100.47,47.92,292.02,197.09,47.92,169.06554117144452,34.64,2.14,27.52,1.91,733.0,Severe
1777,Ahmedabad,13-11-2019,88.0,18.8,226.03,131.69,18.8,164.66578027277149,32.59,2.14,27.52,1.91,638.0,Severe
